PEDU1,PEDU2,POCC1,POCC2,PSES1,PI1,PI2,PI3,PS1,PS2,PS3,PS4,DE1,DE2,SELD1,SELD2,SELD3,SELD4,SELD5,SIM1,SIM2,SIM3,SIM4,ANXI1,ANXI2,ANXI3,POSS1,POSS2,POSS3,TMP1,TMP2,TMP3,TMP4,TAC1,TAC2,TAC3,TAC4,CENV1,CU1,CU2,ARES1,ARES2,ARES3,SCORE
Lower_Secondary,Lower_Secondary,Farmer,Farmer,2,5,5,5,2,4,2,3,5,Moderate,< 2,> 4,4,2,5,5,5,5,5,2,5,2,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Maybe,Not_enough,Maybe,Excellent
Lower_Secondary,Elementary,Business,Private_Sector,2,3,4,4,4,5,4,4,3,Moderate,< 2,2 to 4,5,1,4,4,5,5,4,2,3,3,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Maybe,Excellent
Elementary,Elementary,Business,Business,2,3,5,5,3,2,2,2,4,Far,2 to 4,> 4,4,2,5,5,5,5,5,2,2,2,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Good
Lower_Secondary,Elementary,Business,Housewife,3,4,3,5,4,5,4,4,3,Moderate,< 2,> 4,4,4,5,2,5,5,5,4,2,5,Yes,No,Yes,5,5,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Maybe,Poor
Others,Others,Farmer,Farmer,2,3,3,4,3,4,4,4,3,Moderate,< 2,< 2,2,3,3,3,5,5,4,2,5,2,Yes,Yes,Yes,4,1,4,5,4,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Upper_Secondary,Elementary,Farmer,Farmer,2,4,5,4,2,3,4,1,3,Far,Never,Never,2,2,5,3,3,5,4,3,3,1,Yes,No,Yes,5,1,4,5,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Poor
Lower_Secondary,Elementary,Farmer,Farmer,2,4,4,4,3,2,3,3,4,Far,< 2,< 2,3,2,3,4,4,4,4,2,3,3,Yes,No,Yes,5,1,5,5,5,4,4,5,3,Khmer,Irregular,Enough,Enough,Enough,Average
Undergraduate,Upper_Secondary,Government_Officer,Business,3,4,3,4,3,4,3,5,4,Short,Never,2 to 4,3,2,4,3,3,3,3,2,1,2,Yes,No,Yes,4,1,4,4,4,3,3,3,2,Khmer,Fullday,Enough,Enough,Maybe,Average
Upper_Secondary,Lower_Secondary,Government_Officer,Housewife,2,3,3,3,3,4,3,4,4,Moderate,< 2,> 4,5,4,5,4,4,5,5,1,1,3,No,No,Yes,4,4,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,Good
Undergraduate,Elementary,Others,Others,2,2,3,5,3,5,5,4,5,Moderate,Never,> 4,3,1,3,3,3,5,3,3,3,1,Yes,Yes,Yes,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Good
Lower_Secondary,Lower_Secondary,Farmer,Farmer,2,3,5,5,2,2,4,4,3,Short,< 2,> 4,5,2,3,3,3,4,3,2,5,2,Yes,No,Yes,5,1,5,5,5,4,5,5,2,Khmer,One_Shift,Enough,Not_enough,Maybe,Average
Others,Others,Others,Others,2,4,4,5,4,4,5,3,3,Moderate,< 2,< 2,3,4,3,4,4,4,4,4,4,4,Yes,No,Yes,4,4,4,5,4,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Poor
Elementary,Elementary,Farmer,Farmer,3,3,5,4,3,3,3,4,3,Far,2 to 4,2 to 4,3,4,4,4,3,3,4,3,3,4,Yes,No,Yes,4,2,4,4,4,5,3,5,3,Khmer,Irregular,Enough,Enough,Enough,Excellent
Lower_Secondary,Elementary,Others,Housewife,2,4,4,4,4,4,4,4,5,Moderate,2 to 4,2 to 4,3,1,4,4,4,5,5,3,5,3,Yes,No,Yes,3,1,3,3,3,3,3,3,3,Khmer,One_Shift,Enough,Enough,Enough,Poor
Elementary,Elementary,Farmer,Farmer,2,5,4,5,3,5,4,4,3,Far,< 2,> 4,5,1,5,5,5,5,5,1,1,2,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Not_enough,Enough,Excellent
Elementary,Illiteracy,Unemployment,Housewife,1,1,2,1,1,1,2,2,3,Moderate,< 2,> 4,4,2,5,5,5,4,4,2,3,3,Yes,No,Yes,5,1,5,5,5,4,4,4,2,Khmer,Irregular,Enough,Not_enough,Not_enough,Excellent
Graduate,Upper_Secondary,Government_Officer,Housewife,1,5,4,5,4,5,5,5,5,Far,< 2,> 4,5,1,5,5,5,5,5,1,1,1,Yes,Yes,Yes,5,1,5,5,5,5,4,5,3,Khmer,Irregular,Enough,Not_enough,Enough,Excellent
Upper_Secondary,Elementary,Business,Others,3,5,5,5,5,3,3,4,5,Moderate,< 2,2 to 4,5,1,5,5,5,5,5,2,1,1,Yes,Yes,Yes,4,1,4,4,4,3,3,3,3,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Undergraduate,Lower_Secondary,Government_Officer,Housewife,2,5,5,5,3,4,4,5,4,Moderate,2 to 4,> 4,4,2,4,4,4,4,3,3,3,2,No,Yes,Yes,4,2,4,5,5,5,4,4,2,Khmer,One_Shift,Not_enough,Enough,Not_enough,Good
Undergraduate,Undergraduate,Government_Officer,Government_Officer,2,4,4,4,5,3,3,5,4,Moderate,2 to 4,2 to 4,5,2,5,4,4,4,4,2,2,2,Yes,No,Yes,4,2,4,5,5,5,4,4,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Others,Elementary,Business,Housewife,1,1,5,5,5,4,4,4,4,Moderate,< 2,< 2,5,1,5,5,5,5,5,5,4,5,Yes,No,Yes,4,4,5,5,5,4,4,5,3,Khmer,Fullday,Enough,Enough,Enough,Good
Others,Others,Government_Officer,Government_Officer,3,4,5,4,4,5,3,4,4,Short,< 2,2 to 4,5,2,4,3,4,5,3,5,5,2,Yes,Yes,Yes,5,2,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Good
Lower_Secondary,Elementary,Farmer,Housewife,3,5,5,5,5,5,5,5,5,Short,> 4,> 4,5,1,5,5,5,5,5,2,5,2,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Maybe,Maybe,Maybe,Excellent
Lower_Secondary,Elementary,Farmer,Housewife,3,5,5,5,5,5,5,5,5,Short,> 4,> 4,5,1,5,5,5,5,5,2,5,2,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Maybe,Maybe,Maybe,Excellent
Elementary,Elementary,Farmer,Others,2,4,3,5,3,5,3,3,4,Short,< 2,< 2,3,1,3,5,5,5,4,1,3,5,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Maybe,Poor
Others,Others,Farmer,Others,2,2,2,2,3,1,1,2,3,Moderate,< 2,< 2,5,2,5,5,5,4,5,2,3,2,No,No,Yes,3,2,5,5,5,5,3,3,3,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Poor
Elementary,Upper_Secondary,Business,Business,2,3,4,4,2,5,3,3,3,Far,Never,< 2,1,1,4,2,4,5,3,5,2,2,Yes,No,No,4,2,4,5,5,5,4,4,2,Khmer,Irregular,Enough,Enough,Maybe,Poor
Elementary,Illiteracy,Farmer,Farmer,1,5,4,5,2,5,5,5,3,Far,2 to 4,> 4,5,1,5,5,5,5,5,1,1,5,Yes,No,No,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Not_enough,Enough,Not_enough,Excellent
Undergraduate,Lower_Secondary,Farmer,Farmer,2,5,5,5,5,5,5,5,5,Moderate,2 to 4,> 4,5,2,5,5,5,5,5,2,2,2,Yes,Yes,Yes,5,2,5,5,4,5,4,4,2,Khmer,Irregular,Not_enough,Enough,Enough,Good
Undergraduate,Lower_Secondary,Business,Business,3,3,5,4,2,3,3,3,4,Short,Never,> 4,5,2,5,4,5,5,4,3,2,1,Yes,No,Yes,4,2,5,5,5,4,4,5,3,Khmer,One_Shift,Enough,Enough,Enough,Good
Elementary,Elementary,Farmer,Farmer,2,3,4,3,3,2,3,3,3,Moderate,< 2,> 4,4,2,5,4,5,5,4,2,4,2,Yes,No,Yes,4,2,5,5,4,4,3,4,2,Khmer,Fullday,Enough,Enough,Enough,Average
Upper_Secondary,Upper_Secondary,Business,Business,3,3,5,4,5,4,5,5,5,Moderate,< 2,Never,4,4,5,2,3,4,4,5,5,2,Yes,Yes,Yes,5,1,5,5,5,4,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Average
Lower_Secondary,Elementary,Farmer,Farmer,2,2,3,3,3,3,3,4,4,Moderate,< 2,Never,4,1,5,5,4,4,3,2,4,4,Yes,No,Yes,5,1,3,3,4,4,3,4,2,Khmer,Irregular,Maybe,Enough,Enough,Poor
Undergraduate,Upper_Secondary,Farmer,Farmer,2,3,5,5,5,3,3,5,2,Far,< 2,2 to 4,2,4,3,5,5,5,5,4,4,4,No,No,Yes,3,2,3,4,4,4,3,3,2,English,Fullday,Maybe,Enough,Maybe,Poor
Undergraduate,Upper_Secondary,Government_Officer,Housewife,2,3,4,5,4,5,5,4,5,Moderate,< 2,2 to 4,4,2,5,4,4,4,5,2,2,1,Yes,No,Yes,5,1,4,4,5,5,3,4,2,Khmer,Irregular,Not_enough,Enough,Enough,Average
Others,Lower_Secondary,Farmer,Housewife,2,3,3,3,3,2,3,3,3,Moderate,2 to 4,> 4,5,1,3,3,5,3,5,2,5,3,Yes,No,Yes,3,2,5,5,3,5,3,5,2,Khmer,Fullday,Enough,Enough,Enough,Poor
Upper_Secondary,Elementary,Farmer,Housewife,2,1,3,3,4,1,1,3,1,Far,2 to 4,> 4,5,2,4,4,1,4,3,2,2,4,Yes,Yes,Yes,2,3,4,4,3,3,3,4,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Upper_Secondary,Elementary,Government_Officer,Housewife,2,3,2,4,3,3,3,3,4,Moderate,2 to 4,> 4,4,1,3,5,5,4,4,2,1,2,Yes,Yes,Yes,4,2,5,4,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Enough,Excellent
Others,Lower_Secondary,Farmer,Others,2,4,5,5,4,5,5,5,4,Far,> 4,< 2,4,4,5,3,5,5,4,2,3,2,Yes,No,Yes,5,1,5,5,5,5,4,5,3,Khmer,Irregular,Enough,Enough,Enough,Good
Undergraduate,Upper_Secondary,Government_Officer,Business,2,5,5,5,5,4,5,5,5,Moderate,< 2,> 4,5,2,4,4,5,5,5,2,2,2,Yes,No,Yes,5,1,5,5,5,5,5,4,2,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Others,Illiteracy,Government_Officer,Farmer,1,1,1,1,2,1,1,1,1,Moderate,< 2,Never,1,1,1,1,4,2,2,1,2,3,No,No,No,4,1,5,5,5,5,4,3,2,Khmer,Irregular,Not_enough,Enough,Enough,Poor
Upper_Secondary,Upper_Secondary,Business,Housewife,2,4,3,5,4,3,5,4,3,Moderate,< 2,> 4,5,5,4,4,4,5,5,1,3,1,Yes,No,Yes,4,1,5,5,4,5,5,4,2,Khmer,One_Shift,Enough,Enough,Maybe,Good
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,5,4,5,5,4,4,4,4,Moderate,2 to 4,2 to 4,5,2,5,5,5,5,5,1,2,1,Yes,No,Yes,4,2,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Good
Elementary,Elementary,Farmer,Farmer,2,5,5,5,4,2,4,5,5,Far,2 to 4,> 4,5,1,5,5,5,5,4,1,1,2,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Not_enough,Excellent
Lower_Secondary,Elementary,Farmer,Farmer,2,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,5,5,5,5,5,5,4,5,5,Yes,No,Yes,5,5,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Excellent
Lower_Secondary,Elementary,Others,Housewife,2,2,4,4,4,3,4,3,3,Far,< 2,> 4,3,2,4,3,4,3,4,2,5,4,Yes,No,Yes,3,2,5,5,5,5,5,4,2,Khmer,One_Shift,Maybe,Enough,Not_enough,Excellent
Elementary,Elementary,Farmer,Farmer,3,2,4,4,4,5,5,5,5,Far,2 to 4,2 to 4,5,4,5,5,3,5,5,3,4,1,Yes,No,Yes,5,4,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Maybe,Good
Elementary,Elementary,Farmer,Farmer,3,3,3,4,4,3,3,4,4,Moderate,< 2,2 to 4,3,2,4,4,3,4,3,3,3,3,No,No,Yes,4,3,4,4,4,4,4,4,2,Khmer,Irregular,Not_enough,Enough,Not_enough,Average
Undergraduate,Upper_Secondary,Government_Officer,Housewife,2,4,5,5,4,3,3,4,4,Short,< 2,> 4,4,2,4,4,4,4,3,3,3,3,Yes,Yes,Yes,3,3,3,3,4,4,3,3,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Elementary,Elementary,Farmer,Farmer,2,4,5,5,4,4,4,4,4,Far,2 to 4,> 4,4,1,5,5,5,5,5,1,2,2,Yes,No,Yes,3,2,4,5,5,5,4,4,2,Khmer,Fullday,Not_enough,Not_enough,Not_enough,Excellent
Upper_Secondary,Lower_Secondary,Business,Business,2,4,4,4,5,5,5,5,4,Short,< 2,> 4,3,3,4,3,4,4,4,3,5,3,Yes,Yes,Yes,4,2,5,5,5,5,5,4,3,Khmer,Irregular,Enough,Enough,Enough,Average
Illiteracy,Illiteracy,Farmer,Farmer,1,5,3,5,3,5,5,5,5,Far,< 2,> 4,5,4,4,5,5,5,5,2,1,2,Yes,No,Yes,5,4,5,5,5,5,4,4,2,Khmer,One_Shift,Enough,Enough,Maybe,Good
Illiteracy,Lower_Secondary,Farmer,Farmer,1,1,5,2,2,3,1,1,5,Short,< 2,< 2,1,1,2,3,2,3,4,2,4,5,Yes,No,No,5,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Enough,Average
Others,Others,Others,Housewife,3,3,4,4,4,3,3,5,3,Moderate,Never,> 4,4,1,4,4,3,5,4,3,5,4,Yes,No,Yes,5,1,4,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Good
Elementary,Lower_Secondary,Farmer,Farmer,2,3,5,4,2,3,2,4,3,Moderate,< 2,> 4,4,3,3,4,5,3,3,3,5,5,No,No,No,5,1,4,4,5,5,5,5,2,Khmer,Irregular,Maybe,Enough,Not_enough,Good
Elementary,Elementary,Farmer,Farmer,2,3,3,3,2,3,3,3,3,Moderate,< 2,2 to 4,3,1,3,3,3,3,3,3,3,3,Yes,No,Yes,3,3,3,3,3,3,3,3,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Upper_Secondary,Elementary,Farmer,Farmer,2,3,3,3,2,4,4,5,3,Far,2 to 4,< 2,3,2,3,4,5,4,4,2,3,2,No,No,No,3,2,3,4,4,5,4,5,2,Khmer,Fullday,Not_enough,Not_enough,Not_enough,Average
Upper_Secondary,Upper_Secondary,Business,Business,3,3,5,3,3,4,3,2,3,Short,< 2,> 4,5,2,1,4,3,4,4,2,2,2,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Not_enough,Good
Elementary,Lower_Secondary,Farmer,Business,2,3,5,4,4,5,4,4,4,Moderate,< 2,> 4,3,1,4,5,5,4,5,2,3,2,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Excellent
Graduate,Elementary,Government_Officer,Farmer,2,4,4,4,5,3,4,5,4,Moderate,2 to 4,< 2,4,4,4,4,3,3,4,3,4,4,Yes,Yes,Yes,4,3,4,3,4,4,3,4,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Good
Illiteracy,Elementary,Others,Business,2,1,5,5,2,3,4,5,3,Moderate,< 2,> 4,5,2,1,4,5,5,4,2,2,1,Yes,No,Yes,4,4,5,5,4,4,3,5,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Elementary,Elementary,Farmer,Business,2,3,4,3,3,4,4,4,4,Moderate,< 2,> 4,3,1,4,5,4,4,4,3,4,2,Yes,No,Yes,4,1,4,4,4,4,5,5,2,Khmer,One_Shift,Not_enough,Not_enough,Not_enough,Excellent
Others,Others,Others,Housewife,2,2,5,4,2,3,4,2,3,Far,< 2,> 4,4,2,3,3,2,3,3,2,2,2,Yes,No,Yes,4,2,4,4,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Good
Lower_Secondary,Lower_Secondary,Business,Business,2,4,5,5,3,5,5,5,3,Moderate,< 2,> 4,5,2,5,4,5,5,5,2,3,2,Yes,No,Yes,3,2,3,3,2,4,4,4,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Elementary,Elementary,Farmer,Farmer,2,2,3,4,3,2,4,4,3,Moderate,< 2,> 4,3,2,4,4,5,5,4,2,2,4,Yes,No,Yes,5,3,4,5,5,3,5,5,2,Khmer,Fullday,Enough,Enough,Enough,Poor
Undergraduate,Upper_Secondary,Private_Sector,Business,2,3,5,4,2,1,2,2,3,Moderate,Never,> 4,2,4,2,3,4,3,4,5,1,1,Yes,Yes,Yes,1,4,1,2,1,1,1,1,2,Khmer,Irregular,Enough,Enough,Maybe,Poor
Illiteracy,Elementary,Others,Business,2,1,5,5,2,3,4,5,3,Moderate,< 2,> 4,5,2,1,4,5,5,4,2,2,1,Yes,No,Yes,4,4,5,5,4,4,3,5,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Undergraduate,Lower_Secondary,Government_Officer,Business,2,4,5,4,4,5,4,4,2,Far,< 2,< 2,5,1,3,4,5,4,4,3,4,3,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Not_enough,Good
Upper_Secondary,Lower_Secondary,Business,Housewife,3,5,5,5,3,5,5,5,5,Moderate,2 to 4,> 4,4,2,4,4,5,4,4,3,3,2,Yes,Yes,Yes,4,2,3,3,4,3,2,5,3,Khmer,Fullday,Enough,Enough,Enough,Average
Graduate,Lower_Secondary,Others,Others,3,3,5,4,3,3,3,4,3,Moderate,< 2,2 to 4,4,2,3,4,4,4,4,3,2,3,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Upper_Secondary,Lower_Secondary,Farmer,Farmer,2,4,4,5,4,4,4,5,3,Moderate,2 to 4,> 4,5,3,5,5,5,5,5,3,1,2,Yes,Yes,Yes,4,1,5,5,5,4,4,4,3,English,Fullday,Enough,Maybe,Enough,Good
Upper_Secondary,Upper_Secondary,Government_Officer,Business,3,4,5,5,4,5,5,5,5,Moderate,< 2,> 4,5,2,5,5,5,4,5,2,2,3,Yes,Yes,Yes,4,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Enough,Excellent
Elementary,Elementary,Farmer,Housewife,3,3,4,4,4,3,3,3,3,Moderate,< 2,> 4,3,2,3,4,4,4,5,3,2,3,Yes,Yes,Yes,3,3,4,4,5,4,3,4,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Elementary,Elementary,Farmer,Business,2,2,4,3,3,5,3,3,2,Moderate,Never,< 2,1,3,1,2,3,3,2,2,3,5,Yes,No,No,3,2,2,3,4,3,3,3,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Undergraduate,Upper_Secondary,Government_Officer,Farmer,2,4,4,5,2,3,3,4,4,Short,< 2,< 2,3,3,3,4,3,3,3,3,4,3,Yes,No,Yes,1,2,1,1,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Enough,Good
Others,Upper_Secondary,Business,Others,3,2,5,3,3,2,2,2,3,Moderate,< 2,> 4,4,1,3,5,5,5,5,2,3,1,Yes,No,Yes,5,2,5,5,5,5,3,5,2,Khmer,Irregular,Maybe,Enough,Maybe,Good
Others,Others,Business,Business,3,2,5,5,4,4,5,5,3,Short,< 2,> 4,4,2,2,4,4,4,3,3,3,5,Yes,Yes,Yes,4,2,5,5,4,5,5,5,2,Khmer,Irregular,Enough,Enough,Not_enough,Poor
Lower_Secondary,Elementary,Farmer,Housewife,2,4,4,5,4,5,5,5,5,Moderate,< 2,> 4,3,2,4,4,5,4,5,2,4,4,Yes,No,Yes,4,1,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Not_enough,Poor
Undergraduate,Others,Business,Business,3,3,5,4,4,4,3,4,3,Moderate,< 2,Never,4,4,3,4,5,4,5,4,4,3,Yes,Yes,Yes,4,2,4,4,5,4,5,5,2,Khmer,Fullday,Enough,Maybe,Maybe,Poor
Lower_Secondary,Elementary,Government_Officer,Business,2,2,3,5,3,3,4,3,3,Moderate,< 2,> 4,3,3,2,4,3,4,5,2,3,4,Yes,Yes,Yes,4,1,3,4,3,3,3,4,2,Khmer,Irregular,Maybe,Maybe,Maybe,Poor
Lower_Secondary,Elementary,Farmer,Housewife,2,3,3,3,3,3,3,3,3,Moderate,< 2,< 2,3,4,4,4,4,4,4,4,5,4,Yes,Yes,Yes,4,3,4,4,3,4,4,4,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Average
Graduate,Upper_Secondary,Business,Housewife,2,5,5,5,5,5,5,1,5,Moderate,Never,> 4,3,3,5,5,5,5,5,3,4,5,Yes,Yes,Yes,3,1,3,3,4,5,5,4,3,Khmer,One_Shift,Enough,Enough,Enough,Average
Upper_Secondary,Upper_Secondary,Farmer,Farmer,2,4,3,4,4,4,4,4,4,Moderate,> 4,> 4,4,2,4,4,4,4,5,2,2,3,Yes,No,No,5,2,5,5,5,5,5,5,2,Khmer,One_Shift,Not_enough,Not_enough,Enough,Good
Upper_Secondary,Upper_Secondary,Farmer,Farmer,3,5,4,5,5,5,3,5,5,Short,2 to 4,> 4,5,2,4,5,5,5,5,1,1,2,Yes,No,Yes,5,2,5,5,5,4,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Lower_Secondary,Lower_Secondary,Government_Officer,Housewife,2,2,3,3,3,4,4,4,3,Far,< 2,> 4,3,1,4,3,5,5,5,2,5,3,Yes,Yes,Yes,3,1,5,5,4,5,4,3,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Others,Others,Business,Housewife,2,4,2,5,5,5,5,5,4,Short,< 2,> 4,5,3,5,3,4,5,5,3,4,2,Yes,Yes,Yes,3,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Poor
Elementary,Elementary,Government_Officer,Housewife,1,3,5,5,3,3,4,1,1,Moderate,< 2,2 to 4,2,3,2,5,5,3,5,3,4,4,No,No,No,3,2,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Maybe,Average
Illiteracy,Upper_Secondary,Farmer,Farmer,2,5,5,5,5,4,4,5,5,Moderate,2 to 4,> 4,5,1,1,5,5,5,5,1,1,2,No,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Not_enough,Not_enough,Excellent
Elementary,Elementary,Farmer,Farmer,2,4,3,4,3,2,2,5,5,Moderate,< 2,> 4,5,5,5,5,4,5,5,2,4,2,Yes,No,Yes,3,4,5,5,3,5,5,4,2,Khmer,Irregular,Enough,Enough,Not_enough,Excellent
Undergraduate,Elementary,Government_Officer,Housewife,2,3,5,5,4,5,4,4,3,Far,< 2,> 4,3,3,3,2,3,3,3,3,5,5,Yes,Yes,Yes,4,1,3,4,5,4,5,3,2,Khmer,One_Shift,Enough,Enough,Not_enough,Average
Undergraduate,Elementary,Government_Officer,Farmer,1,2,5,2,1,5,1,1,2,Far,< 2,> 4,4,2,5,3,5,5,5,4,5,1,Yes,Yes,Yes,4,1,4,4,5,1,1,1,1,Khmer,Irregular,Enough,Enough,Not_enough,Excellent
Lower_Secondary,Elementary,Farmer,Farmer,2,4,5,5,4,5,5,5,3,Moderate,< 2,2 to 4,5,1,5,3,5,4,5,3,5,3,Yes,No,Yes,5,1,4,4,5,5,5,5,2,Khmer,Fullday,Maybe,Enough,Maybe,Average
Elementary,Lower_Secondary,Farmer,Farmer,2,5,3,3,2,2,1,5,5,Moderate,< 2,> 4,5,1,5,4,5,5,5,2,5,2,Yes,No,Yes,5,2,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Excellent
Lower_Secondary,Elementary,Farmer,Farmer,2,4,5,5,4,5,5,5,3,Moderate,< 2,2 to 4,5,1,5,3,5,4,5,3,5,3,Yes,No,Yes,5,1,4,4,5,5,5,5,2,Khmer,Fullday,Maybe,Enough,Maybe,Average
Lower_Secondary,Upper_Secondary,Farmer,Government_Officer,3,4,5,5,4,3,3,4,4,Moderate,< 2,2 to 4,4,1,4,3,4,4,3,3,4,3,No,No,Yes,4,1,4,4,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Maybe,Average
Graduate,Undergraduate,Government_Officer,Government_Officer,3,4,4,4,3,3,3,3,4,Moderate,Never,< 2,3,3,3,2,3,3,3,2,5,3,Yes,Yes,Yes,3,4,4,4,4,4,3,3,2,Khmer,One_Shift,Enough,Enough,Not_enough,Poor
Lower_Secondary,Elementary,Farmer,Farmer,2,5,5,5,5,5,5,5,3,Far,2 to 4,2 to 4,5,2,3,5,5,5,5,1,2,5,Yes,No,No,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Elementary,Lower_Secondary,Government_Officer,Farmer,2,4,4,4,3,3,3,3,2,Moderate,< 2,> 4,4,4,4,5,5,5,4,4,2,3,No,No,No,4,4,3,3,4,4,3,3,2,Khmer,One_Shift,Not_enough,Not_enough,Not_enough,Average
Others,Others,Farmer,Housewife,2,5,5,5,3,3,2,3,5,Short,< 2,> 4,3,1,5,4,5,4,5,2,1,2,No,No,No,5,1,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Good
Upper_Secondary,Upper_Secondary,Business,Business,3,3,3,5,3,3,2,2,4,Far,< 2,> 4,5,1,5,5,5,5,5,1,1,1,Yes,Yes,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Lower_Secondary,Lower_Secondary,Farmer,Farmer,2,3,4,3,5,3,3,3,4,Short,< 2,> 4,3,2,4,4,4,3,5,2,4,2,Yes,No,Yes,4,2,4,5,5,5,4,4,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Good
Lower_Secondary,Illiteracy,Farmer,Farmer,2,3,3,3,3,3,3,3,5,Moderate,Never,> 4,3,3,3,5,3,5,5,3,3,3,Yes,No,No,5,3,3,3,3,3,3,3,2,Others,Irregular,Maybe,Enough,Maybe,Poor
Undergraduate,Undergraduate,Government_Officer,Private_Sector,2,3,3,4,3,3,3,3,3,Moderate,< 2,> 4,3,3,3,4,3,4,4,3,3,3,Yes,Yes,Yes,3,3,3,4,3,4,3,3,3,Khmer,Fullday,Enough,Enough,Enough,Good
Upper_Secondary,Upper_Secondary,Government_Officer,Government_Officer,3,5,5,5,4,3,3,3,3,Far,2 to 4,> 4,3,2,4,3,3,3,2,3,2,2,Yes,Yes,Yes,2,3,2,2,3,3,3,3,2,Khmer,Fullday,Maybe,Enough,Not_enough,Excellent
Elementary,Illiteracy,Farmer,Farmer,2,4,3,4,3,5,4,4,5,Moderate,Never,2 to 4,1,3,1,2,5,3,3,4,5,4,No,No,No,5,1,5,5,5,4,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,Poor
Upper_Secondary,Lower_Secondary,Business,Housewife,2,3,4,3,3,3,3,3,3,Far,2 to 4,> 4,3,1,3,3,3,4,3,3,4,3,Yes,Yes,Yes,4,1,4,5,4,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Average
