"","PEDU1","PEDU2","POCC1","POCC2","PSES1","PI1","PI2","PI3","PS1","PS2","PS3","PS4","DE1","DE2","SELD1","SELD2","SELD3","SELD4","SELD5","SIM1","SIM2","SIM3","SIM4","ANXI1","ANXI2","ANXI3","POSS1","POSS2","POSS3","TMP1","TMP2","TMP3","TMP4","TAC1","TAC2","TAC3","TAC4","CENV1","CU1","CU2","ARES1","ARES2","ARES3","SCORE"
"708","Elementary","Illiteracy","Farmer","Farmer",2,3,4,4,3,2,2,3,2,"Far","< 2","< 2",2,2,3,3,3,4,3,2,4,2,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"709","Others","Elementary","Others","Private_Sector",2,3,3,4,3,4,3,3,3,"Moderate","2 to 4","2 to 4",3,3,3,3,5,4,3,2,2,3,"Yes","Yes","Yes",3,3,3,3,3,3,3,3,2,"Khmer","One_Shift","Enough","Enough","Maybe","2"
"710","Upper_Secondary","Upper_Secondary","Government_Officer","Housewife",2,5,5,5,3,3,5,5,5,"Far","> 4","> 4",5,1,5,5,5,5,5,5,3,3,"Yes","No","No",3,1,5,5,4,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"711","Others","Upper_Secondary","Private_Sector","Private_Sector",2,3,3,5,3,3,5,4,3,"Moderate","> 4","> 4",3,1,5,5,5,5,5,1,4,1,"Yes","No","Yes",5,2,5,5,4,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","2"
"712","Lower_Secondary","Elementary","Others","Housewife",2,2,4,3,4,3,2,5,3,"Moderate","< 2","2 to 4",3,3,4,5,5,4,3,4,5,3,"No","No","No",5,1,5,4,5,5,5,5,2,"English","One_Shift","Enough","Enough","Enough","0"
"713","Upper_Secondary","Elementary","Farmer","Farmer",2,4,4,5,5,4,5,5,5,"Moderate","2 to 4","> 4",5,1,5,5,5,5,5,1,2,1,"Yes","No","Yes",5,1,5,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"714","Lower_Secondary","Lower_Secondary","Farmer","Farmer",3,5,5,5,2,3,5,5,5,"Moderate","< 2","> 4",4,1,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","3"
"715","Elementary","Elementary","Farmer","Farmer",3,4,5,4,3,4,4,5,4,"Moderate","< 2","> 4",4,2,4,5,5,5,5,1,4,1,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","3"
"716","Elementary","Elementary","Others","Business",2,2,3,3,3,2,2,3,1,"Moderate","> 4","> 4",3,1,5,5,3,5,4,2,2,2,"Yes","No","Yes",4,2,5,5,5,5,5,5,1,"Khmer","Irregular","Enough","Enough","Enough","3"
"717","Elementary","Illiteracy","Farmer","Farmer",2,4,3,5,2,4,3,4,3,"Moderate","< 2","> 4",4,2,4,4,4,4,5,4,4,2,"Yes","Yes","Yes",4,1,4,5,5,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Not_enough","3"
"718","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,3,5,5,4,5,5,3,3,"Moderate","2 to 4","> 4",5,2,4,4,4,5,5,2,2,2,"Yes","No","Yes",5,2,5,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Enough","2"
"719","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,5,5,5,2,4,2,3,5,"Moderate","< 2","> 4",4,2,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Maybe","Not_enough","Maybe","3"
"720","Lower_Secondary","Elementary","Business","Private_Sector",2,3,4,4,4,5,4,4,3,"Moderate","< 2","2 to 4",5,1,4,4,5,5,4,2,3,3,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"721","Elementary","Elementary","Business","Business",2,3,5,5,3,2,2,2,4,"Far","2 to 4","> 4",4,2,5,5,5,5,5,2,2,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","2"
"722","Lower_Secondary","Elementary","Business","Housewife",3,4,3,5,4,5,4,4,3,"Moderate","< 2","> 4",4,4,5,2,5,5,5,4,2,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","0"
"723","Others","Others","Farmer","Farmer",2,3,3,4,3,4,4,4,3,"Moderate","< 2","< 2",2,3,3,3,5,5,4,2,5,2,"Yes","Yes","Yes",4,1,4,5,4,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"724","Upper_Secondary","Elementary","Farmer","Farmer",2,4,5,4,2,3,4,1,3,"Far","Never","Never",2,2,5,3,3,5,4,3,3,1,"Yes","No","Yes",5,1,4,5,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"725","Lower_Secondary","Elementary","Farmer","Farmer",2,4,4,4,3,2,3,3,4,"Far","< 2","< 2",3,2,3,4,4,4,4,2,3,3,"Yes","No","Yes",5,1,5,5,5,4,4,5,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"726","Undergraduate","Upper_Secondary","Government_Officer","Business",3,4,3,4,3,4,3,5,4,"Short","Never","2 to 4",3,2,4,3,3,3,3,2,1,2,"Yes","No","Yes",4,1,4,4,4,3,3,3,2,"Khmer","Fullday","Enough","Enough","Maybe","1"
"727","Upper_Secondary","Lower_Secondary","Government_Officer","Housewife",2,3,3,3,3,4,3,4,4,"Moderate","< 2","> 4",5,4,5,4,4,5,5,1,1,3,"No","No","Yes",4,4,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"728","Undergraduate","Elementary","Others","Others",2,2,3,5,3,5,5,4,5,"Moderate","Never","> 4",3,1,3,3,3,5,3,3,3,1,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"729","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,3,5,5,2,2,4,4,3,"Short","< 2","> 4",5,2,3,3,3,4,3,2,5,2,"Yes","No","Yes",5,1,5,5,5,4,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Maybe","1"
"730","Others","Others","Others","Others",2,4,4,5,4,4,5,3,3,"Moderate","< 2","< 2",3,4,3,4,4,4,4,4,4,4,"Yes","No","Yes",4,4,4,5,4,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"731","Elementary","Elementary","Farmer","Farmer",3,3,5,4,3,3,3,4,3,"Far","2 to 4","2 to 4",3,4,4,4,3,3,4,3,3,4,"Yes","No","Yes",4,2,4,4,4,5,3,5,3,"Khmer","Irregular","Enough","Enough","Enough","3"
"732","Lower_Secondary","Elementary","Others","Housewife",2,4,4,4,4,4,4,4,5,"Moderate","2 to 4","2 to 4",3,1,4,4,4,5,5,3,5,3,"Yes","No","Yes",3,1,3,3,3,3,3,3,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"733","Elementary","Elementary","Farmer","Farmer",2,5,4,5,3,5,4,4,3,"Far","< 2","> 4",5,1,5,5,5,5,5,1,1,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Not_enough","Enough","3"
"734","Elementary","Illiteracy","Unemployment","Housewife",1,1,2,1,1,1,2,2,3,"Moderate","< 2","> 4",4,2,5,5,5,4,4,2,3,3,"Yes","No","Yes",5,1,5,5,5,4,4,4,2,"Khmer","Irregular","Enough","Not_enough","Not_enough","3"
"735","Graduate","Upper_Secondary","Government_Officer","Housewife",1,5,4,5,4,5,5,5,5,"Far","< 2","> 4",5,1,5,5,5,5,5,1,1,1,"Yes","Yes","Yes",5,1,5,5,5,5,4,5,3,"Khmer","Irregular","Enough","Not_enough","Enough","3"
"736","Upper_Secondary","Elementary","Business","Others",3,5,5,5,5,3,3,4,5,"Moderate","< 2","2 to 4",5,1,5,5,5,5,5,2,1,1,"Yes","Yes","Yes",4,1,4,4,4,3,3,3,3,"Khmer","One_Shift","Enough","Enough","Enough","3"
"737","Undergraduate","Lower_Secondary","Government_Officer","Housewife",2,5,5,5,3,4,4,5,4,"Moderate","2 to 4","> 4",4,2,4,4,4,4,3,3,3,2,"No","Yes","Yes",4,2,4,5,5,5,4,4,2,"Khmer","One_Shift","Not_enough","Enough","Not_enough","2"
"738","Undergraduate","Undergraduate","Government_Officer","Government_Officer",2,4,4,4,5,3,3,5,4,"Moderate","2 to 4","2 to 4",5,2,5,4,4,4,4,2,2,2,"Yes","No","Yes",4,2,4,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"739","Others","Elementary","Business","Housewife",1,1,5,5,5,4,4,4,4,"Moderate","< 2","< 2",5,1,5,5,5,5,5,5,4,5,"Yes","No","Yes",4,4,5,5,5,4,4,5,3,"Khmer","Fullday","Enough","Enough","Enough","2"
"740","Others","Others","Government_Officer","Government_Officer",3,4,5,4,4,5,3,4,4,"Short","< 2","2 to 4",5,2,4,3,4,5,3,5,5,2,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"741","Lower_Secondary","Elementary","Farmer","Housewife",3,5,5,5,5,5,5,5,5,"Short","> 4","> 4",5,1,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Maybe","Maybe","Maybe","3"
"742","Lower_Secondary","Elementary","Farmer","Housewife",3,5,5,5,5,5,5,5,5,"Short","> 4","> 4",5,1,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Maybe","Maybe","Maybe","3"
"743","Elementary","Elementary","Farmer","Others",2,4,3,5,3,5,3,3,4,"Short","< 2","< 2",3,1,3,5,5,5,4,1,3,5,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","0"
"744","Others","Others","Farmer","Others",2,2,2,2,3,1,1,2,3,"Moderate","< 2","< 2",5,2,5,5,5,4,5,2,3,2,"No","No","Yes",3,2,5,5,5,5,3,3,3,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","0"
"745","Elementary","Upper_Secondary","Business","Business",2,3,4,4,2,5,3,3,3,"Far","Never","< 2",1,1,4,2,4,5,3,5,2,2,"Yes","No","No",4,2,4,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"746","Elementary","Illiteracy","Farmer","Farmer",1,5,4,5,2,5,5,5,3,"Far","2 to 4","> 4",5,1,5,5,5,5,5,1,1,5,"Yes","No","No",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Enough","Not_enough","3"
"747","Undergraduate","Lower_Secondary","Farmer","Farmer",2,5,5,5,5,5,5,5,5,"Moderate","2 to 4","> 4",5,2,5,5,5,5,5,2,2,2,"Yes","Yes","Yes",5,2,5,5,4,5,4,4,2,"Khmer","Irregular","Not_enough","Enough","Enough","2"
"748","Undergraduate","Lower_Secondary","Business","Business",3,3,5,4,2,3,3,3,4,"Short","Never","> 4",5,2,5,4,5,5,4,3,2,1,"Yes","No","Yes",4,2,5,5,5,4,4,5,3,"Khmer","One_Shift","Enough","Enough","Enough","2"
"749","Elementary","Elementary","Farmer","Farmer",2,3,4,3,3,2,3,3,3,"Moderate","< 2","> 4",4,2,5,4,5,5,4,2,4,2,"Yes","No","Yes",4,2,5,5,4,4,3,4,2,"Khmer","Fullday","Enough","Enough","Enough","1"
"750","Upper_Secondary","Upper_Secondary","Business","Business",3,3,5,4,5,4,5,5,5,"Moderate","< 2","Never",4,4,5,2,3,4,4,5,5,2,"Yes","Yes","Yes",5,1,5,5,5,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","1"
"751","Lower_Secondary","Elementary","Farmer","Farmer",2,2,3,3,3,3,3,4,4,"Moderate","< 2","Never",4,1,5,5,4,4,3,2,4,4,"Yes","No","Yes",5,1,3,3,4,4,3,4,2,"Khmer","Irregular","Maybe","Enough","Enough","0"
"752","Undergraduate","Upper_Secondary","Farmer","Farmer",2,3,5,5,5,3,3,5,2,"Far","< 2","2 to 4",2,4,3,5,5,5,5,4,4,4,"No","No","Yes",3,2,3,4,4,4,3,3,2,"English","Fullday","Maybe","Enough","Maybe","0"
"753","Undergraduate","Upper_Secondary","Government_Officer","Housewife",2,3,4,5,4,5,5,4,5,"Moderate","< 2","2 to 4",4,2,5,4,4,4,5,2,2,1,"Yes","No","Yes",5,1,4,4,5,5,3,4,2,"Khmer","Irregular","Not_enough","Enough","Enough","1"
"754","Others","Lower_Secondary","Farmer","Housewife",2,3,3,3,3,2,3,3,3,"Moderate","2 to 4","> 4",5,1,3,3,5,3,5,2,5,3,"Yes","No","Yes",3,2,5,5,3,5,3,5,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"755","Upper_Secondary","Elementary","Farmer","Housewife",2,1,3,3,4,1,1,3,1,"Far","2 to 4","> 4",5,2,4,4,1,4,3,2,2,4,"Yes","Yes","Yes",2,3,4,4,3,3,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"756","Upper_Secondary","Elementary","Government_Officer","Housewife",2,3,2,4,3,3,3,3,4,"Moderate","2 to 4","> 4",4,1,3,5,5,4,4,2,1,2,"Yes","Yes","Yes",4,2,5,4,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","3"
"757","Others","Lower_Secondary","Farmer","Others",2,4,5,5,4,5,5,5,4,"Far","> 4","< 2",4,4,5,3,5,5,4,2,3,2,"Yes","No","Yes",5,1,5,5,5,5,4,5,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"758","Undergraduate","Upper_Secondary","Government_Officer","Business",2,5,5,5,5,4,5,5,5,"Moderate","< 2","> 4",5,2,4,4,5,5,5,2,2,2,"Yes","No","Yes",5,1,5,5,5,5,5,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"759","Others","Illiteracy","Government_Officer","Farmer",1,1,1,1,2,1,1,1,1,"Moderate","< 2","Never",1,1,1,1,4,2,2,1,2,3,"No","No","No",4,1,5,5,5,5,4,3,2,"Khmer","Irregular","Not_enough","Enough","Enough","0"
"760","Upper_Secondary","Upper_Secondary","Business","Housewife",2,4,3,5,4,3,5,4,3,"Moderate","< 2","> 4",5,5,4,4,4,5,5,1,3,1,"Yes","No","Yes",4,1,5,5,4,5,5,4,2,"Khmer","One_Shift","Enough","Enough","Maybe","2"
"761","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,5,4,5,5,4,4,4,4,"Moderate","2 to 4","2 to 4",5,2,5,5,5,5,5,1,2,1,"Yes","No","Yes",4,2,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"762","Elementary","Elementary","Farmer","Farmer",2,5,5,5,4,2,4,5,5,"Far","2 to 4","> 4",5,1,5,5,5,5,4,1,1,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"763","Lower_Secondary","Elementary","Farmer","Farmer",2,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,5,5,5,5,5,5,4,5,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"764","Lower_Secondary","Elementary","Others","Housewife",2,2,4,4,4,3,4,3,3,"Far","< 2","> 4",3,2,4,3,4,3,4,2,5,4,"Yes","No","Yes",3,2,5,5,5,5,5,4,2,"Khmer","One_Shift","Maybe","Enough","Not_enough","3"
"765","Elementary","Elementary","Farmer","Farmer",3,2,4,4,4,5,5,5,5,"Far","2 to 4","2 to 4",5,4,5,5,3,5,5,3,4,1,"Yes","No","Yes",5,4,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Maybe","2"
"766","Elementary","Elementary","Farmer","Farmer",3,3,3,4,4,3,3,4,4,"Moderate","< 2","2 to 4",3,2,4,4,3,4,3,3,3,3,"No","No","Yes",4,3,4,4,4,4,4,4,2,"Khmer","Irregular","Not_enough","Enough","Not_enough","1"
"767","Undergraduate","Upper_Secondary","Government_Officer","Housewife",2,4,5,5,4,3,3,4,4,"Short","< 2","> 4",4,2,4,4,4,4,3,3,3,3,"Yes","Yes","Yes",3,3,3,3,4,4,3,3,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"768","Elementary","Elementary","Farmer","Farmer",2,4,5,5,4,4,4,4,4,"Far","2 to 4","> 4",4,1,5,5,5,5,5,1,2,2,"Yes","No","Yes",3,2,4,5,5,5,4,4,2,"Khmer","Fullday","Not_enough","Not_enough","Not_enough","3"
"769","Upper_Secondary","Lower_Secondary","Business","Business",2,4,4,4,5,5,5,5,4,"Short","< 2","> 4",3,3,4,3,4,4,4,3,5,3,"Yes","Yes","Yes",4,2,5,5,5,5,5,4,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"770","Illiteracy","Illiteracy","Farmer","Farmer",1,5,3,5,3,5,5,5,5,"Far","< 2","> 4",5,4,4,5,5,5,5,2,1,2,"Yes","No","Yes",5,4,5,5,5,5,4,4,2,"Khmer","One_Shift","Enough","Enough","Maybe","2"
"771","Illiteracy","Lower_Secondary","Farmer","Farmer",1,1,5,2,2,3,1,1,5,"Short","< 2","< 2",1,1,2,3,2,3,4,2,4,5,"Yes","No","No",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","1"
"772","Others","Others","Others","Housewife",3,3,4,4,4,3,3,5,3,"Moderate","Never","> 4",4,1,4,4,3,5,4,3,5,4,"Yes","No","Yes",5,1,4,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","2"
"773","Elementary","Lower_Secondary","Farmer","Farmer",2,3,5,4,2,3,2,4,3,"Moderate","< 2","> 4",4,3,3,4,5,3,3,3,5,5,"No","No","No",5,1,4,4,5,5,5,5,2,"Khmer","Irregular","Maybe","Enough","Not_enough","2"
"774","Elementary","Elementary","Farmer","Farmer",2,3,3,3,2,3,3,3,3,"Moderate","< 2","2 to 4",3,1,3,3,3,3,3,3,3,3,"Yes","No","Yes",3,3,3,3,3,3,3,3,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"775","Upper_Secondary","Elementary","Farmer","Farmer",2,3,3,3,2,4,4,5,3,"Far","2 to 4","< 2",3,2,3,4,5,4,4,2,3,2,"No","No","No",3,2,3,4,4,5,4,5,2,"Khmer","Fullday","Not_enough","Not_enough","Not_enough","1"
"776","Upper_Secondary","Upper_Secondary","Business","Business",3,3,5,3,3,4,3,2,3,"Short","< 2","> 4",5,2,1,4,3,4,4,2,2,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"777","Elementary","Lower_Secondary","Farmer","Business",2,3,5,4,4,5,4,4,4,"Moderate","< 2","> 4",3,1,4,5,5,4,5,2,3,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"778","Graduate","Elementary","Government_Officer","Farmer",2,4,4,4,5,3,4,5,4,"Moderate","2 to 4","< 2",4,4,4,4,3,3,4,3,4,4,"Yes","Yes","Yes",4,3,4,3,4,4,3,4,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","2"
"779","Illiteracy","Elementary","Others","Business",2,1,5,5,2,3,4,5,3,"Moderate","< 2","> 4",5,2,1,4,5,5,4,2,2,1,"Yes","No","Yes",4,4,5,5,4,4,3,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"780","Elementary","Elementary","Farmer","Business",2,3,4,3,3,4,4,4,4,"Moderate","< 2","> 4",3,1,4,5,4,4,4,3,4,2,"Yes","No","Yes",4,1,4,4,4,4,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Not_enough","3"
"781","Others","Others","Others","Housewife",2,2,5,4,2,3,4,2,3,"Far","< 2","> 4",4,2,3,3,2,3,3,2,2,2,"Yes","No","Yes",4,2,4,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"782","Lower_Secondary","Lower_Secondary","Business","Business",2,4,5,5,3,5,5,5,3,"Moderate","< 2","> 4",5,2,5,4,5,5,5,2,3,2,"Yes","No","Yes",3,2,3,3,2,4,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"783","Elementary","Elementary","Farmer","Farmer",2,2,3,4,3,2,4,4,3,"Moderate","< 2","> 4",3,2,4,4,5,5,4,2,2,4,"Yes","No","Yes",5,3,4,5,5,3,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"784","Undergraduate","Upper_Secondary","Private_Sector","Business",2,3,5,4,2,1,2,2,3,"Moderate","Never","> 4",2,4,2,3,4,3,4,5,1,1,"Yes","Yes","Yes",1,4,1,2,1,1,1,1,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"785","Illiteracy","Elementary","Others","Business",2,1,5,5,2,3,4,5,3,"Moderate","< 2","> 4",5,2,1,4,5,5,4,2,2,1,"Yes","No","Yes",4,4,5,5,4,4,3,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"786","Undergraduate","Lower_Secondary","Government_Officer","Business",2,4,5,4,4,5,4,4,2,"Far","< 2","< 2",5,1,3,4,5,4,4,3,4,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","2"
"787","Upper_Secondary","Lower_Secondary","Business","Housewife",3,5,5,5,3,5,5,5,5,"Moderate","2 to 4","> 4",4,2,4,4,5,4,4,3,3,2,"Yes","Yes","Yes",4,2,3,3,4,3,2,5,3,"Khmer","Fullday","Enough","Enough","Enough","1"
"788","Graduate","Lower_Secondary","Others","Others",3,3,5,4,3,3,3,4,3,"Moderate","< 2","2 to 4",4,2,3,4,4,4,4,3,2,3,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"789","Upper_Secondary","Lower_Secondary","Farmer","Farmer",2,4,4,5,4,4,4,5,3,"Moderate","2 to 4","> 4",5,3,5,5,5,5,5,3,1,2,"Yes","Yes","Yes",4,1,5,5,5,4,4,4,3,"English","Fullday","Enough","Maybe","Enough","2"
"790","Upper_Secondary","Upper_Secondary","Government_Officer","Business",3,4,5,5,4,5,5,5,5,"Moderate","< 2","> 4",5,2,5,5,5,4,5,2,2,3,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","3"
"791","Elementary","Elementary","Farmer","Housewife",3,3,4,4,4,3,3,3,3,"Moderate","< 2","> 4",3,2,3,4,4,4,5,3,2,3,"Yes","Yes","Yes",3,3,4,4,5,4,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"792","Elementary","Elementary","Farmer","Business",2,2,4,3,3,5,3,3,2,"Moderate","Never","< 2",1,3,1,2,3,3,2,2,3,5,"Yes","No","No",3,2,2,3,4,3,3,3,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"793","Undergraduate","Upper_Secondary","Government_Officer","Farmer",2,4,4,5,2,3,3,4,4,"Short","< 2","< 2",3,3,3,4,3,3,3,3,4,3,"Yes","No","Yes",1,2,1,1,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"794","Others","Upper_Secondary","Business","Others",3,2,5,3,3,2,2,2,3,"Moderate","< 2","> 4",4,1,3,5,5,5,5,2,3,1,"Yes","No","Yes",5,2,5,5,5,5,3,5,2,"Khmer","Irregular","Maybe","Enough","Maybe","2"
"795","Others","Others","Business","Business",3,2,5,5,4,4,5,5,3,"Short","< 2","> 4",4,2,2,4,4,4,3,3,3,5,"Yes","Yes","Yes",4,2,5,5,4,5,5,5,2,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"796","Lower_Secondary","Elementary","Farmer","Housewife",2,4,4,5,4,5,5,5,5,"Moderate","< 2","> 4",3,2,4,4,5,4,5,2,4,4,"Yes","No","Yes",4,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"797","Undergraduate","Others","Business","Business",3,3,5,4,4,4,3,4,3,"Moderate","< 2","Never",4,4,3,4,5,4,5,4,4,3,"Yes","Yes","Yes",4,2,4,4,5,4,5,5,2,"Khmer","Fullday","Enough","Maybe","Maybe","0"
"798","Lower_Secondary","Elementary","Government_Officer","Business",2,2,3,5,3,3,4,3,3,"Moderate","< 2","> 4",3,3,2,4,3,4,5,2,3,4,"Yes","Yes","Yes",4,1,3,4,3,3,3,4,2,"Khmer","Irregular","Maybe","Maybe","Maybe","0"
"799","Lower_Secondary","Elementary","Farmer","Housewife",2,3,3,3,3,3,3,3,3,"Moderate","< 2","< 2",3,4,4,4,4,4,4,4,5,4,"Yes","Yes","Yes",4,3,4,4,3,4,4,4,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","1"
"800","Graduate","Upper_Secondary","Business","Housewife",2,5,5,5,5,5,5,1,5,"Moderate","Never","> 4",3,3,5,5,5,5,5,3,4,5,"Yes","Yes","Yes",3,1,3,3,4,5,5,4,3,"Khmer","One_Shift","Enough","Enough","Enough","1"
"801","Upper_Secondary","Upper_Secondary","Farmer","Farmer",2,4,3,4,4,4,4,4,4,"Moderate","> 4","> 4",4,2,4,4,4,4,5,2,2,3,"Yes","No","No",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Enough","2"
"802","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,5,4,5,5,5,3,5,5,"Short","2 to 4","> 4",5,2,4,5,5,5,5,1,1,2,"Yes","No","Yes",5,2,5,5,5,4,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","3"
"803","Lower_Secondary","Lower_Secondary","Government_Officer","Housewife",2,2,3,3,3,4,4,4,3,"Far","< 2","> 4",3,1,4,3,5,5,5,2,5,3,"Yes","Yes","Yes",3,1,5,5,4,5,4,3,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"804","Others","Others","Business","Housewife",2,4,2,5,5,5,5,5,4,"Short","< 2","> 4",5,3,5,3,4,5,5,3,4,2,"Yes","Yes","Yes",3,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"805","Elementary","Elementary","Government_Officer","Housewife",1,3,5,5,3,3,4,1,1,"Moderate","< 2","2 to 4",2,3,2,5,5,3,5,3,4,4,"No","No","No",3,2,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Maybe","1"
"806","Illiteracy","Upper_Secondary","Farmer","Farmer",2,5,5,5,5,4,4,5,5,"Moderate","2 to 4","> 4",5,1,1,5,5,5,5,1,1,2,"No","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Not_enough","Not_enough","3"
"807","Elementary","Elementary","Farmer","Farmer",2,4,3,4,3,2,2,5,5,"Moderate","< 2","> 4",5,5,5,5,4,5,5,2,4,2,"Yes","No","Yes",3,4,5,5,3,5,5,4,2,"Khmer","Irregular","Enough","Enough","Not_enough","3"
"808","Undergraduate","Elementary","Government_Officer","Housewife",2,3,5,5,4,5,4,4,3,"Far","< 2","> 4",3,3,3,2,3,3,3,3,5,5,"Yes","Yes","Yes",4,1,3,4,5,4,5,3,2,"Khmer","One_Shift","Enough","Enough","Not_enough","1"
"809","Undergraduate","Elementary","Government_Officer","Farmer",1,2,5,2,1,5,1,1,2,"Far","< 2","> 4",4,2,5,3,5,5,5,4,5,1,"Yes","Yes","Yes",4,1,4,4,5,1,1,1,1,"Khmer","Irregular","Enough","Enough","Not_enough","3"
