"","PEDU1","PEDU2","POCC1","POCC2","PSES1","PI1","PI2","PI3","PS1","PS2","PS3","PS4","DE1","DE2","SELD1","SELD2","SELD3","SELD4","SELD5","SIM1","SIM2","SIM3","SIM4","ANXI1","ANXI2","ANXI3","POSS1","POSS2","POSS3","TMP1","TMP2","TMP3","TMP4","TAC1","TAC2","TAC3","TAC4","CENV1","CU1","CU2","ARES1","ARES2","ARES3","SCORE"
"2150","Undergraduate","Elementary","Business","Housewife",2,3,5,5,2,2,5,1,4,"Moderate","< 2","> 4",5,2,5,4,4,5,5,4,4,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2151","Upper_Secondary","Elementary","Government_Officer","Others",2,1,5,3,3,5,3,5,3,"Moderate","2 to 4","> 4",5,2,5,5,5,5,1,2,1,5,"Yes","Yes","Yes",3,1,5,3,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"2152","Upper_Secondary","Upper_Secondary","Private_Sector","Business",2,4,5,5,4,5,5,5,5,"Far","Never","> 4",2,3,3,1,4,4,5,3,4,5,"Yes","Yes","Yes",5,1,5,5,5,5,2,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"2153","Undergraduate","Elementary","Business","Housewife",2,3,5,5,2,2,5,1,4,"Moderate","< 2","> 4",5,2,5,4,4,5,5,4,4,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"2154","Illiteracy","Illiteracy","Farmer","Housewife",1,4,2,5,3,4,3,5,3,"Far","2 to 4","> 4",5,5,2,3,4,5,5,2,4,3,"Yes","No","No",5,2,5,5,5,5,5,4,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"2155","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,4,4,4,4,4,4,4,4,"Moderate","< 2","< 2",3,3,3,3,3,3,3,3,3,3,"Yes","No","Yes",3,3,4,3,3,3,3,3,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"2156","Elementary","Illiteracy","Farmer","Farmer",2,3,4,4,3,2,2,3,2,"Far","< 2","< 2",2,2,3,3,3,4,3,2,4,2,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"2157","Others","Elementary","Others","Private_Sector",2,3,3,4,3,4,3,3,3,"Moderate","2 to 4","2 to 4",3,3,3,3,5,4,3,2,2,3,"Yes","Yes","Yes",3,3,3,3,3,3,3,3,2,"Khmer","One_Shift","Enough","Enough","Maybe","2"
"2158","Upper_Secondary","Upper_Secondary","Government_Officer","Housewife",2,5,5,5,3,3,5,5,5,"Far","> 4","> 4",5,1,5,5,5,5,5,5,3,3,"Yes","No","No",3,1,5,5,4,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"2159","Others","Upper_Secondary","Private_Sector","Private_Sector",2,3,3,5,3,3,5,4,3,"Moderate","> 4","> 4",3,1,5,5,5,5,5,1,4,1,"Yes","No","Yes",5,2,5,5,4,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","2"
"2160","Lower_Secondary","Elementary","Others","Housewife",2,2,4,3,4,3,2,5,3,"Moderate","< 2","2 to 4",3,3,4,5,5,4,3,4,5,3,"No","No","No",5,1,5,4,5,5,5,5,2,"English","One_Shift","Enough","Enough","Enough","0"
"2161","Upper_Secondary","Elementary","Farmer","Farmer",2,4,4,5,5,4,5,5,5,"Moderate","2 to 4","> 4",5,1,5,5,5,5,5,1,2,1,"Yes","No","Yes",5,1,5,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2162","Lower_Secondary","Lower_Secondary","Farmer","Farmer",3,5,5,5,2,3,5,5,5,"Moderate","< 2","> 4",4,1,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","3"
"2163","Elementary","Elementary","Farmer","Farmer",3,4,5,4,3,4,4,5,4,"Moderate","< 2","> 4",4,2,4,5,5,5,5,1,4,1,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","3"
"2164","Elementary","Elementary","Others","Business",2,2,3,3,3,2,2,3,1,"Moderate","> 4","> 4",3,1,5,5,3,5,4,2,2,2,"Yes","No","Yes",4,2,5,5,5,5,5,5,1,"Khmer","Irregular","Enough","Enough","Enough","3"
"2165","Elementary","Illiteracy","Farmer","Farmer",2,4,3,5,2,4,3,4,3,"Moderate","< 2","> 4",4,2,4,4,4,4,5,4,4,2,"Yes","Yes","Yes",4,1,4,5,5,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Not_enough","3"
"2166","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,3,5,5,4,5,5,3,3,"Moderate","2 to 4","> 4",5,2,4,4,4,5,5,2,2,2,"Yes","No","Yes",5,2,5,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Enough","2"
"2167","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,5,5,5,2,4,2,3,5,"Moderate","< 2","> 4",4,2,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Maybe","Not_enough","Maybe","3"
"2168","Lower_Secondary","Elementary","Business","Private_Sector",2,3,4,4,4,5,4,4,3,"Moderate","< 2","2 to 4",5,1,4,4,5,5,4,2,3,3,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"2169","Elementary","Elementary","Business","Business",2,3,5,5,3,2,2,2,4,"Far","2 to 4","> 4",4,2,5,5,5,5,5,2,2,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","2"
"2170","Lower_Secondary","Elementary","Business","Housewife",3,4,3,5,4,5,4,4,3,"Moderate","< 2","> 4",4,4,5,2,5,5,5,4,2,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","0"
"2171","Others","Others","Farmer","Farmer",2,3,3,4,3,4,4,4,3,"Moderate","< 2","< 2",2,3,3,3,5,5,4,2,5,2,"Yes","Yes","Yes",4,1,4,5,4,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2172","Upper_Secondary","Elementary","Farmer","Farmer",2,4,5,4,2,3,4,1,3,"Far","Never","Never",2,2,5,3,3,5,4,3,3,1,"Yes","No","Yes",5,1,4,5,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"2173","Lower_Secondary","Elementary","Farmer","Farmer",2,4,4,4,3,2,3,3,4,"Far","< 2","< 2",3,2,3,4,4,4,4,2,3,3,"Yes","No","Yes",5,1,5,5,5,4,4,5,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"2174","Undergraduate","Upper_Secondary","Government_Officer","Business",3,4,3,4,3,4,3,5,4,"Short","Never","2 to 4",3,2,4,3,3,3,3,2,1,2,"Yes","No","Yes",4,1,4,4,4,3,3,3,2,"Khmer","Fullday","Enough","Enough","Maybe","1"
"2175","Upper_Secondary","Lower_Secondary","Government_Officer","Housewife",2,3,3,3,3,4,3,4,4,"Moderate","< 2","> 4",5,4,5,4,4,5,5,1,1,3,"No","No","Yes",4,4,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"2176","Undergraduate","Elementary","Others","Others",2,2,3,5,3,5,5,4,5,"Moderate","Never","> 4",3,1,3,3,3,5,3,3,3,1,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"2177","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,3,5,5,2,2,4,4,3,"Short","< 2","> 4",5,2,3,3,3,4,3,2,5,2,"Yes","No","Yes",5,1,5,5,5,4,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Maybe","1"
"2178","Others","Others","Others","Others",2,4,4,5,4,4,5,3,3,"Moderate","< 2","< 2",3,4,3,4,4,4,4,4,4,4,"Yes","No","Yes",4,4,4,5,4,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"2179","Elementary","Elementary","Farmer","Farmer",3,3,5,4,3,3,3,4,3,"Far","2 to 4","2 to 4",3,4,4,4,3,3,4,3,3,4,"Yes","No","Yes",4,2,4,4,4,5,3,5,3,"Khmer","Irregular","Enough","Enough","Enough","3"
"2180","Lower_Secondary","Elementary","Others","Housewife",2,4,4,4,4,4,4,4,5,"Moderate","2 to 4","2 to 4",3,1,4,4,4,5,5,3,5,3,"Yes","No","Yes",3,1,3,3,3,3,3,3,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"2181","Elementary","Elementary","Farmer","Farmer",2,5,4,5,3,5,4,4,3,"Far","< 2","> 4",5,1,5,5,5,5,5,1,1,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Not_enough","Enough","3"
"2182","Elementary","Illiteracy","Unemployment","Housewife",1,1,2,1,1,1,2,2,3,"Moderate","< 2","> 4",4,2,5,5,5,4,4,2,3,3,"Yes","No","Yes",5,1,5,5,5,4,4,4,2,"Khmer","Irregular","Enough","Not_enough","Not_enough","3"
"2183","Graduate","Upper_Secondary","Government_Officer","Housewife",1,5,4,5,4,5,5,5,5,"Far","< 2","> 4",5,1,5,5,5,5,5,1,1,1,"Yes","Yes","Yes",5,1,5,5,5,5,4,5,3,"Khmer","Irregular","Enough","Not_enough","Enough","3"
"2184","Upper_Secondary","Elementary","Business","Others",3,5,5,5,5,3,3,4,5,"Moderate","< 2","2 to 4",5,1,5,5,5,5,5,2,1,1,"Yes","Yes","Yes",4,1,4,4,4,3,3,3,3,"Khmer","One_Shift","Enough","Enough","Enough","3"
"2185","Undergraduate","Lower_Secondary","Government_Officer","Housewife",2,5,5,5,3,4,4,5,4,"Moderate","2 to 4","> 4",4,2,4,4,4,4,3,3,3,2,"No","Yes","Yes",4,2,4,5,5,5,4,4,2,"Khmer","One_Shift","Not_enough","Enough","Not_enough","2"
"2186","Undergraduate","Undergraduate","Government_Officer","Government_Officer",2,4,4,4,5,3,3,5,4,"Moderate","2 to 4","2 to 4",5,2,5,4,4,4,4,2,2,2,"Yes","No","Yes",4,2,4,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"2187","Others","Elementary","Business","Housewife",1,1,5,5,5,4,4,4,4,"Moderate","< 2","< 2",5,1,5,5,5,5,5,5,4,5,"Yes","No","Yes",4,4,5,5,5,4,4,5,3,"Khmer","Fullday","Enough","Enough","Enough","2"
"2188","Others","Others","Government_Officer","Government_Officer",3,4,5,4,4,5,3,4,4,"Short","< 2","2 to 4",5,2,4,3,4,5,3,5,5,2,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"2189","Lower_Secondary","Elementary","Farmer","Housewife",3,5,5,5,5,5,5,5,5,"Short","> 4","> 4",5,1,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Maybe","Maybe","Maybe","3"
"2190","Lower_Secondary","Elementary","Farmer","Housewife",3,5,5,5,5,5,5,5,5,"Short","> 4","> 4",5,1,5,5,5,5,5,2,5,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Maybe","Maybe","Maybe","3"
"2191","Elementary","Elementary","Farmer","Others",2,4,3,5,3,5,3,3,4,"Short","< 2","< 2",3,1,3,5,5,5,4,1,3,5,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","0"
"2192","Others","Others","Farmer","Others",2,2,2,2,3,1,1,2,3,"Moderate","< 2","< 2",5,2,5,5,5,4,5,2,3,2,"No","No","Yes",3,2,5,5,5,5,3,3,3,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","0"
"2193","Elementary","Upper_Secondary","Business","Business",2,3,4,4,2,5,3,3,3,"Far","Never","< 2",1,1,4,2,4,5,3,5,2,2,"Yes","No","No",4,2,4,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"2194","Elementary","Illiteracy","Farmer","Farmer",1,5,4,5,2,5,5,5,3,"Far","2 to 4","> 4",5,1,5,5,5,5,5,1,1,5,"Yes","No","No",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Enough","Not_enough","3"
"2195","Undergraduate","Lower_Secondary","Farmer","Farmer",2,5,5,5,5,5,5,5,5,"Moderate","2 to 4","> 4",5,2,5,5,5,5,5,2,2,2,"Yes","Yes","Yes",5,2,5,5,4,5,4,4,2,"Khmer","Irregular","Not_enough","Enough","Enough","2"
"2196","Undergraduate","Lower_Secondary","Business","Business",3,3,5,4,2,3,3,3,4,"Short","Never","> 4",5,2,5,4,5,5,4,3,2,1,"Yes","No","Yes",4,2,5,5,5,4,4,5,3,"Khmer","One_Shift","Enough","Enough","Enough","2"
"2197","Elementary","Elementary","Farmer","Farmer",2,3,4,3,3,2,3,3,3,"Moderate","< 2","> 4",4,2,5,4,5,5,4,2,4,2,"Yes","No","Yes",4,2,5,5,4,4,3,4,2,"Khmer","Fullday","Enough","Enough","Enough","1"
"2198","Upper_Secondary","Upper_Secondary","Business","Business",3,3,5,4,5,4,5,5,5,"Moderate","< 2","Never",4,4,5,2,3,4,4,5,5,2,"Yes","Yes","Yes",5,1,5,5,5,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","1"
"2199","Lower_Secondary","Elementary","Farmer","Farmer",2,2,3,3,3,3,3,4,4,"Moderate","< 2","Never",4,1,5,5,4,4,3,2,4,4,"Yes","No","Yes",5,1,3,3,4,4,3,4,2,"Khmer","Irregular","Maybe","Enough","Enough","0"
"2200","Undergraduate","Upper_Secondary","Farmer","Farmer",2,3,5,5,5,3,3,5,2,"Far","< 2","2 to 4",2,4,3,5,5,5,5,4,4,4,"No","No","Yes",3,2,3,4,4,4,3,3,2,"English","Fullday","Maybe","Enough","Maybe","0"
"2201","Undergraduate","Upper_Secondary","Government_Officer","Housewife",2,3,4,5,4,5,5,4,5,"Moderate","< 2","2 to 4",4,2,5,4,4,4,5,2,2,1,"Yes","No","Yes",5,1,4,4,5,5,3,4,2,"Khmer","Irregular","Not_enough","Enough","Enough","1"
"2202","Others","Lower_Secondary","Farmer","Housewife",2,3,3,3,3,2,3,3,3,"Moderate","2 to 4","> 4",5,1,3,3,5,3,5,2,5,3,"Yes","No","Yes",3,2,5,5,3,5,3,5,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"2203","Upper_Secondary","Elementary","Farmer","Housewife",2,1,3,3,4,1,1,3,1,"Far","2 to 4","> 4",5,2,4,4,1,4,3,2,2,4,"Yes","Yes","Yes",2,3,4,4,3,3,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"2204","Upper_Secondary","Elementary","Government_Officer","Housewife",2,3,2,4,3,3,3,3,4,"Moderate","2 to 4","> 4",4,1,3,5,5,4,4,2,1,2,"Yes","Yes","Yes",4,2,5,4,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","3"
"2205","Others","Lower_Secondary","Farmer","Others",2,4,5,5,4,5,5,5,4,"Far","> 4","< 2",4,4,5,3,5,5,4,2,3,2,"Yes","No","Yes",5,1,5,5,5,5,4,5,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"2206","Undergraduate","Upper_Secondary","Government_Officer","Business",2,5,5,5,5,4,5,5,5,"Moderate","< 2","> 4",5,2,4,4,5,5,5,2,2,2,"Yes","No","Yes",5,1,5,5,5,5,5,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"2207","Others","Illiteracy","Government_Officer","Farmer",1,1,1,1,2,1,1,1,1,"Moderate","< 2","Never",1,1,1,1,4,2,2,1,2,3,"No","No","No",4,1,5,5,5,5,4,3,2,"Khmer","Irregular","Not_enough","Enough","Enough","0"
"2208","Upper_Secondary","Upper_Secondary","Business","Housewife",2,4,3,5,4,3,5,4,3,"Moderate","< 2","> 4",5,5,4,4,4,5,5,1,3,1,"Yes","No","Yes",4,1,5,5,4,5,5,4,2,"Khmer","One_Shift","Enough","Enough","Maybe","2"
"2209","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,5,4,5,5,4,4,4,4,"Moderate","2 to 4","2 to 4",5,2,5,5,5,5,5,1,2,1,"Yes","No","Yes",4,2,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"2210","Elementary","Elementary","Farmer","Farmer",2,5,5,5,4,2,4,5,5,"Far","2 to 4","> 4",5,1,5,5,5,5,4,1,1,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"2211","Lower_Secondary","Elementary","Farmer","Farmer",2,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,5,5,5,5,5,5,4,5,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"2212","Lower_Secondary","Elementary","Others","Housewife",2,2,4,4,4,3,4,3,3,"Far","< 2","> 4",3,2,4,3,4,3,4,2,5,4,"Yes","No","Yes",3,2,5,5,5,5,5,4,2,"Khmer","One_Shift","Maybe","Enough","Not_enough","3"
"2213","Elementary","Elementary","Farmer","Farmer",3,2,4,4,4,5,5,5,5,"Far","2 to 4","2 to 4",5,4,5,5,3,5,5,3,4,1,"Yes","No","Yes",5,4,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Maybe","2"
"2214","Elementary","Elementary","Farmer","Farmer",3,3,3,4,4,3,3,4,4,"Moderate","< 2","2 to 4",3,2,4,4,3,4,3,3,3,3,"No","No","Yes",4,3,4,4,4,4,4,4,2,"Khmer","Irregular","Not_enough","Enough","Not_enough","1"
"2215","Undergraduate","Upper_Secondary","Government_Officer","Housewife",2,4,5,5,4,3,3,4,4,"Short","< 2","> 4",4,2,4,4,4,4,3,3,3,3,"Yes","Yes","Yes",3,3,3,3,4,4,3,3,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2216","Elementary","Elementary","Farmer","Farmer",2,4,5,5,4,4,4,4,4,"Far","2 to 4","> 4",4,1,5,5,5,5,5,1,2,2,"Yes","No","Yes",3,2,4,5,5,5,4,4,2,"Khmer","Fullday","Not_enough","Not_enough","Not_enough","3"
"2217","Upper_Secondary","Lower_Secondary","Business","Business",2,4,4,4,5,5,5,5,4,"Short","< 2","> 4",3,3,4,3,4,4,4,3,5,3,"Yes","Yes","Yes",4,2,5,5,5,5,5,4,3,"Khmer","Irregular","Enough","Enough","Enough","1"
"2218","Illiteracy","Illiteracy","Farmer","Farmer",1,5,3,5,3,5,5,5,5,"Far","< 2","> 4",5,4,4,5,5,5,5,2,1,2,"Yes","No","Yes",5,4,5,5,5,5,4,4,2,"Khmer","One_Shift","Enough","Enough","Maybe","2"
"2219","Illiteracy","Lower_Secondary","Farmer","Farmer",1,1,5,2,2,3,1,1,5,"Short","< 2","< 2",1,1,2,3,2,3,4,2,4,5,"Yes","No","No",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","1"
"2220","Others","Others","Others","Housewife",3,3,4,4,4,3,3,5,3,"Moderate","Never","> 4",4,1,4,4,3,5,4,3,5,4,"Yes","No","Yes",5,1,4,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","2"
"2221","Elementary","Lower_Secondary","Farmer","Farmer",2,3,5,4,2,3,2,4,3,"Moderate","< 2","> 4",4,3,3,4,5,3,3,3,5,5,"No","No","No",5,1,4,4,5,5,5,5,2,"Khmer","Irregular","Maybe","Enough","Not_enough","2"
"2222","Elementary","Elementary","Farmer","Farmer",2,3,3,3,2,3,3,3,3,"Moderate","< 2","2 to 4",3,1,3,3,3,3,3,3,3,3,"Yes","No","Yes",3,3,3,3,3,3,3,3,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"2223","Upper_Secondary","Elementary","Farmer","Farmer",2,3,3,3,2,4,4,5,3,"Far","2 to 4","< 2",3,2,3,4,5,4,4,2,3,2,"No","No","No",3,2,3,4,4,5,4,5,2,"Khmer","Fullday","Not_enough","Not_enough","Not_enough","1"
"2224","Upper_Secondary","Upper_Secondary","Business","Business",3,3,5,3,3,4,3,2,3,"Short","< 2","> 4",5,2,1,4,3,4,4,2,2,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"2225","Elementary","Lower_Secondary","Farmer","Business",2,3,5,4,4,5,4,4,4,"Moderate","< 2","> 4",3,1,4,5,5,4,5,2,3,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"2226","Graduate","Elementary","Government_Officer","Farmer",2,4,4,4,5,3,4,5,4,"Moderate","2 to 4","< 2",4,4,4,4,3,3,4,3,4,4,"Yes","Yes","Yes",4,3,4,3,4,4,3,4,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","2"
"2227","Illiteracy","Elementary","Others","Business",2,1,5,5,2,3,4,5,3,"Moderate","< 2","> 4",5,2,1,4,5,5,4,2,2,1,"Yes","No","Yes",4,4,5,5,4,4,3,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2228","Elementary","Elementary","Farmer","Business",2,3,4,3,3,4,4,4,4,"Moderate","< 2","> 4",3,1,4,5,4,4,4,3,4,2,"Yes","No","Yes",4,1,4,4,4,4,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Not_enough","3"
"2229","Others","Others","Others","Housewife",2,2,5,4,2,3,4,2,3,"Far","< 2","> 4",4,2,3,3,2,3,3,2,2,2,"Yes","No","Yes",4,2,4,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"2230","Lower_Secondary","Lower_Secondary","Business","Business",2,4,5,5,3,5,5,5,3,"Moderate","< 2","> 4",5,2,5,4,5,5,5,2,3,2,"Yes","No","Yes",3,2,3,3,2,4,4,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"2231","Elementary","Elementary","Farmer","Farmer",2,2,3,4,3,2,4,4,3,"Moderate","< 2","> 4",3,2,4,4,5,5,4,2,2,4,"Yes","No","Yes",5,3,4,5,5,3,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"2232","Undergraduate","Upper_Secondary","Private_Sector","Business",2,3,5,4,2,1,2,2,3,"Moderate","Never","> 4",2,4,2,3,4,3,4,5,1,1,"Yes","Yes","Yes",1,4,1,2,1,1,1,1,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"2233","Illiteracy","Elementary","Others","Business",2,1,5,5,2,3,4,5,3,"Moderate","< 2","> 4",5,2,1,4,5,5,4,2,2,1,"Yes","No","Yes",4,4,5,5,4,4,3,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2234","Undergraduate","Lower_Secondary","Government_Officer","Business",2,4,5,4,4,5,4,4,2,"Far","< 2","< 2",5,1,3,4,5,4,4,3,4,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","2"
"2235","Upper_Secondary","Lower_Secondary","Business","Housewife",3,5,5,5,3,5,5,5,5,"Moderate","2 to 4","> 4",4,2,4,4,5,4,4,3,3,2,"Yes","Yes","Yes",4,2,3,3,4,3,2,5,3,"Khmer","Fullday","Enough","Enough","Enough","1"
"2236","Graduate","Lower_Secondary","Others","Others",3,3,5,4,3,3,3,4,3,"Moderate","< 2","2 to 4",4,2,3,4,4,4,4,3,2,3,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"2237","Upper_Secondary","Lower_Secondary","Farmer","Farmer",2,4,4,5,4,4,4,5,3,"Moderate","2 to 4","> 4",5,3,5,5,5,5,5,3,1,2,"Yes","Yes","Yes",4,1,5,5,5,4,4,4,3,"English","Fullday","Enough","Maybe","Enough","2"
"2238","Upper_Secondary","Upper_Secondary","Government_Officer","Business",3,4,5,5,4,5,5,5,5,"Moderate","< 2","> 4",5,2,5,5,5,4,5,2,2,3,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","3"
"2239","Elementary","Elementary","Farmer","Housewife",3,3,4,4,4,3,3,3,3,"Moderate","< 2","> 4",3,2,3,4,4,4,5,3,2,3,"Yes","Yes","Yes",3,3,4,4,5,4,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"2240","Elementary","Elementary","Farmer","Business",2,2,4,3,3,5,3,3,2,"Moderate","Never","< 2",1,3,1,2,3,3,2,2,3,5,"Yes","No","No",3,2,2,3,4,3,3,3,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"2241","Undergraduate","Upper_Secondary","Government_Officer","Farmer",2,4,4,5,2,3,3,4,4,"Short","< 2","< 2",3,3,3,4,3,3,3,3,4,3,"Yes","No","Yes",1,2,1,1,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"2242","Others","Upper_Secondary","Business","Others",3,2,5,3,3,2,2,2,3,"Moderate","< 2","> 4",4,1,3,5,5,5,5,2,3,1,"Yes","No","Yes",5,2,5,5,5,5,3,5,2,"Khmer","Irregular","Maybe","Enough","Maybe","2"
"2243","Others","Others","Business","Business",3,2,5,5,4,4,5,5,3,"Short","< 2","> 4",4,2,2,4,4,4,3,3,3,5,"Yes","Yes","Yes",4,2,5,5,4,5,5,5,2,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"2244","Lower_Secondary","Elementary","Farmer","Housewife",2,4,4,5,4,5,5,5,5,"Moderate","< 2","> 4",3,2,4,4,5,4,5,2,4,4,"Yes","No","Yes",4,1,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"2245","Undergraduate","Others","Business","Business",3,3,5,4,4,4,3,4,3,"Moderate","< 2","Never",4,4,3,4,5,4,5,4,4,3,"Yes","Yes","Yes",4,2,4,4,5,4,5,5,2,"Khmer","Fullday","Enough","Maybe","Maybe","0"
"2246","Lower_Secondary","Elementary","Government_Officer","Business",2,2,3,5,3,3,4,3,3,"Moderate","< 2","> 4",3,3,2,4,3,4,5,2,3,4,"Yes","Yes","Yes",4,1,3,4,3,3,3,4,2,"Khmer","Irregular","Maybe","Maybe","Maybe","0"
"2247","Lower_Secondary","Elementary","Farmer","Housewife",2,3,3,3,3,3,3,3,3,"Moderate","< 2","< 2",3,4,4,4,4,4,4,4,5,4,"Yes","Yes","Yes",4,3,4,4,3,4,4,4,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","1"
"2248","Graduate","Upper_Secondary","Business","Housewife",2,5,5,5,5,5,5,1,5,"Moderate","Never","> 4",3,3,5,5,5,5,5,3,4,5,"Yes","Yes","Yes",3,1,3,3,4,5,5,4,3,"Khmer","One_Shift","Enough","Enough","Enough","1"
"2249","Upper_Secondary","Upper_Secondary","Farmer","Farmer",2,4,3,4,4,4,4,4,4,"Moderate","> 4","> 4",4,2,4,4,4,4,5,2,2,3,"Yes","No","No",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Enough","2"
"2250","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,5,4,5,5,5,3,5,5,"Short","2 to 4","> 4",5,2,4,5,5,5,5,1,1,2,"Yes","No","Yes",5,2,5,5,5,4,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","3"
